"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Jonathan Soto","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".201",".221",".422",".186","","8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003428"
"Yorman Rodriguez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".243",".292",".535",".231","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872817"
"Michael Cantu","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".186",".226",".413",".181","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829494"
"Jonny Homza","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".196",".207",".403",".180","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004155"
"Kevin Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".195",".209",".404",".180","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003261"
"Tyler Alamo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".234",".295",".529",".228","","36","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738319"
"Michael Emodi","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".188",".215",".404",".178","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007318"
"Martin Figueroa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".210",".242",".452",".199","","16","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004520"
"Marco Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".192",".204",".396",".176","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917737"
"Drew Lugbauer","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".235",".301",".536",".232","","37","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829268"
"Edilberto Mendoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".192",".203",".395",".177","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003240"
"Julio Meza","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".181",".197",".378",".167","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003423"
"Scott Kapers","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".199",".219",".417",".185","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007013"
"Cameron Knight","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".190",".204",".394",".175","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004131"
"Daniel Santos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".186",".209",".395",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917593"
"Alison Quintero","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".187",".207",".394",".174","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004266"
"Gilberto Vizcarra","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".188",".202",".390",".173","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002865"
"William Hancock","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".187",".201",".388",".172","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006854"
"Chandler Seagle","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".187",".201",".387",".173","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003969"
"Jesus Atencio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".186",".204",".390",".172","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa740126"
"Pabel Manzanero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".225",".290",".515",".221","","31","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736879"
"Daniel Wasinger","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".184",".202",".386",".171","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007785"
"Miller Chacon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".184",".202",".387",".171","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003425"
"Matt Reistetter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".185",".201",".386",".172","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa707779"
"Oscar Gonzalez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".188",".208",".397",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005776"
"Carlos Reina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".191",".204",".395",".176","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917054"
"Adan Munoz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".232",".278",".510",".222","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa201393"
"Francisco Ortiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".206",".230",".435",".192","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003419"
"Erik Ostberg","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".221",".244",".465",".205","","24","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004505"
"Luis Avalo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".174",".202",".376",".165","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916731"
"Hagen Owenby","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".229",".257",".486",".213","","26","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003180"
"Bryan Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".206",".219",".426",".189","","9","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa885119"
"Saul Torres","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".125",".168",".188",".356",".158","","-11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa923363"
"Meibrys Viloria","Royals","12","47","42","10","2","0","1","5","4","3","12","0","0","0","",".232",".295",".343",".638",".277","","68","0.0","0.1","","-2.0","1.1","0.0","","999.0","17109"
"Heriberto Hernandez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".198",".235",".433",".190","","14","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005630"
"Miguel Jerez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".215",".263",".478",".209","","19","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917754"
"Santis Sanchez","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".207",".240",".447",".196","","18","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004620"
"Maxwell Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".205",".268",".473",".204","","20","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917279"
"Andy Yerzy","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".223",".251",".474",".208","","21","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917939"
"Clayton Middleton","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".219",".244",".463",".205","","12","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918510"
"Victor Ruiz","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".186",".209",".395",".174","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004150"
"Anthony Peroni","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".205",".226",".431",".191","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004612"
"Kyle McCann","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".190",".215",".405",".179","","7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1159677"
"Adalberto Carrillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".208",".231",".439",".194","","11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004967"
"Juan Paulino","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".190",".209",".399",".177","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008190"
"Darwin Baez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".191",".223",".415",".181","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005614"
"Jose Tello","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".194",".234",".427",".186","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa873350"
"Junior Melo","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".194",".227",".421",".184","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003385"
"Luke Maile","Brewers","18","70","62","12","3","0","1","6","6","5","20","1","1","0","",".194",".265",".303",".568",".249","","48","0.1","0.1","","-4.7","1.6","0.0","","999.0","13355"
"Josh Phegley","","15","58","53","11","3","0","2","6","6","4","13","1","0","0","",".217",".275",".360",".635",".272","","65","-0.1","0.1","","-2.8","1.3","0.0","","999.0","9308"
"Ronaldo Hernandez","Rays","15","61","57","12","2","0","2","6","6","3","13","1","1","0","",".209",".250",".327",".577",".247","","53","0.1","0.0","","-3.6","1.3","0.0","","999.0","sa881850"
"Jose Briceno","Rockies","12","48","44","10","2","0","1","5","5","3","12","1","1","0","",".228",".279",".380",".659",".280","","55","0.0","0.0","","-2.9","1.0","0.0","","999.0","13151"
"Aramis Garcia","Rangers","45","181","165","34","7","1","5","17","18","11","62","2","1","0","",".206",".262",".350",".612",".261","","50","0.1","0.2","","-11.6","4.0","0.0","","999.0","16925"
"Nick Fortes","","3","12","11","2","0","0","0","1","1","1","3","0","0","0","",".188",".247",".276",".523",".230","","41","0.0","0.0","","-0.9","0.3","0.0","","999.0","sa3006714"
"KJ Harrison","","2","8","8","2","0","0","0","1","1","1","2","0","0","0","",".209",".270",".334",".604",".261","","55","0.0","0.0","","-0.5","-0.2","0.0","","999.0","sa829382"
"Caleb Joseph","","15","60","55","12","2","0","1","5","6","3","17","1","0","0","",".211",".260",".332",".592",".254","","53","-0.1","0.0","","-3.7","1.2","0.0","","999.0","7087"
"Matt Wieters","","42","168","150","32","6","0","5","18","18","14","41","2","1","1","",".216",".289",".368",".657",".282","","72","-0.5","0.7","","-6.7","4.2","-0.1","","999.0","4298"
"Welington Castillo","","21","86","79","18","3","0","3","9","10","5","25","1","0","0","",".232",".287",".393",".680",".289","","73","-0.4","0.1","","-3.4","1.9","-0.1","","999.0","3256"
"Jacob Nottingham","Brewers","43","169","152","32","7","0","5","18","18","13","56","3","2","1","",".208",".277",".365",".642",".275","","65","0.2","-0.4","","-7.6","0.9","-0.1","","999.0","16448"
"Jeff Mathis","","23","87","79","15","3","0","2","8","7","6","30","1","1","0","",".193",".255",".304",".559",".242","","45","-0.2","0.0","","-6.4","1.9","-0.1","","999.0","3448"
"Drew Butera","","33","130","116","25","5","0","3","13","12","10","35","1","1","0","",".213",".282",".336",".618",".268","","62","-0.3","-0.2","","-6.6","2.6","-0.1","","999.0","3411"
"Joseph Odom","","39","153","139","28","5","0","3","13","13","10","49","1","1","0","",".198",".258",".298",".556",".243","","50","0.0","-0.7","","-9.8","2.6","-0.3","","999.0","15535"
