playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,status
17098,Dustin Fowler,Athletics,of,56,49,6.339622641509434,2.1132075471698113,6.339622641509434,1.0566037735849056,0.235,-2.7186286477324866,-6.284224747875313,
19610,Keibert Ruiz,Dodgers,catcher,51,44,5.3125,1.0625,5.3125,0,0.252,-2.721894476016128,-6.293215381032632,drafted
17806,Braden Bishop,Mariners,of,112,93,10.76923076923077,2.153846153846154,9.692307692307692,1.076923076923077,0.22,-2.746642592315156,-6.361345489432309,
16404,Domingo Leyba,NA,2b,28,24,3.230769230769231,1.076923076923077,3.230769230769231,0,0.257,-2.765839163550053,-6.414192520831909,
16852,John Nogowski,Cardinals,1b,35,15,4.117647058823529,0,4.117647058823529,0,0.256,-2.812676166748129,-6.543132035518376,
sa830303,Micker Adolfo,White Sox,of,77,65,8.555555555555555,2.138888888888889,8.555555555555555,1.0694444444444444,0.222,-2.8271019297855586,-6.582845312586123,
14556,Max Moroff,Cardinals,"2b, ss",105,74,10.988372093023257,2.441860465116279,9.767441860465116,1.2209302325581395,0.213,-2.8319929455218196,-6.596309991201242,
15535,Joseph Odom,NA,catcher,166,139,14.104575163398694,3.2549019607843137,14.104575163398694,1.084967320261438,0.198,-2.834711137466278,-6.6037930137306935,
17423,Yermin Mercedes,White Sox,dh,32,28,4.129032258064516,1.032258064516129,4.129032258064516,0,0.25,-2.8516805725485432,-6.650508870310106,
18063,Kyle Garlick,Phillies,of,105,55,12.25,3.5,12.25,0,0.212,-2.857854192587001,-6.667504483121861,
21794,Sherten Apostel,Rangers,"1b, 3b",84,70,8.615384615384615,2.1538461538461537,8.615384615384615,1.0769230769230769,0.22,-2.8621000638028242,-6.679193116821891,
17738,Chris Shaw,Orioles,of,42,35,5.526315789473684,2.2105263157894735,5.526315789473684,0,0.24,-2.862539758763362,-6.6804035711838425,
15564,Tyler White,Blue Jays,1b,56,46,6.461538461538462,2.153846153846154,6.461538461538462,0,0.237,-2.862796525315703,-6.681110434398522,
5751,Hernan Perez,Cubs,of,42,36,4.3076923076923075,1.0769230769230769,4.3076923076923075,1.0769230769230769,0.239,-2.863747299451551,-6.683727859666621,
17216,Monte Harrison,Marlins,of,77,56,7.451612903225806,2.4838709677419355,7.451612903225806,2.4838709677419355,0.21,-2.8642183190260107,-6.685024548848074,
sa917953,Akil Baddoo,Tigers,of,126,107,11.745762711864407,3.203389830508475,11.745762711864407,2.135593220338983,0.195,-2.874786561583226,-6.7141182989467625,
20040,Jorge Ona,Padres,dh,77,41,8.555555555555555,1.7111111111111112,8.555555555555555,0,0.23,-2.895635374983882,-6.77151385583798,
20332,Luis Gonzalez,White Sox,"dh, of",35,30,4.242424242424242,1.0606060606060606,4.242424242424242,1.0606060606060606,0.237,-2.9148356692691038,-6.82437113657612,
7216,Cesar Puello,NA,of,28,23,3.230769230769231,1.076923076923077,3.230769230769231,0,0.248,-2.9546643467890563,-6.934017142925166,
19913,Jesus Sanchez,Marlins,of,35,20,3.181818181818182,1.590909090909091,3.181818181818182,0,0.246,-2.95730331930227,-6.941282079020366,
5273,Sandy Leon,NA,catcher,102,84,9.76595744680851,2.1702127659574466,9.76595744680851,1.0851063829787233,0.211,-2.9650922697172066,-6.962724601339133,
20275,Jonathan Arauz,Red Sox,2b,28,24,3.230769230769231,1.076923076923077,3.230769230769231,0,0.246,-2.9966254986199456,-7.049533725612556,
13151,Jose Briceno,Rockies,catcher,51,44,5.3125,1.0625,5.3125,1.0625,0.228,-3.02601702920937,-7.130446880411678,
sa828703,Marcus Wilson,Red Sox,of,49,41,5.326086956521739,1.065217391304348,5.326086956521739,1.065217391304348,0.227,-3.0452817151185947,-7.183481427502955,
19314,Donnie Walton,Mariners,"2b, ss",35,29,3.28125,0,3.28125,1.09375,0.238,-3.045337265887782,-7.183634355502835,
10028,Christian Bethancourt,NA,catcher,45,40,5.232558139534883,2.0930232558139537,5.232558139534883,0,0.23,-3.10331552997854,-7.3432451060585695,
20503,William Contreras,Braves,catcher,38,33,4.222222222222222,1.0555555555555556,4.222222222222222,0,0.236,-3.1367492636175696,-7.435286208076605,
14973,Zach Green,NA,3b,56,47,6.461538461538462,2.153846153846154,7.538461538461538,0,0.222,-3.1377145925371805,-7.43794370180824,
19151,Estevan Florial,Yankees,of,49,41,5.326086956521739,1.065217391304348,5.326086956521739,1.065217391304348,0.222,-3.1501845946958187,-7.472272884221431,
15189,Dustin Peterson,Brewers,of,35,31,3.181818181818182,1.0606060606060606,4.242424242424242,0,0.237,-3.1511516971374447,-7.47493526035485,
11338,Adrian Sanchez,NA,"2b, 3b",28,14,1.8666666666666667,0,1.8666666666666667,0,0.247,-3.163750775316268,-7.5096197814589045,
sa922180,Alfredo Rodriguez,NA,ss,49,43,4.260869565217392,0,4.260869565217392,1.065217391304348,0.229,-3.1689070451641195,-7.523814689040049,
6589,Sean Rodriguez,NA,of,70,57,7.538461538461539,2.153846153846154,7.538461538461539,1.076923076923077,0.209,-3.170510420371647,-7.528228686670183,
17109,Meibrys Viloria,Royals,catcher,51,42,5.425531914893617,1.0851063829787233,4.340425531914893,0,0.232,-3.1715669742339836,-7.531137317302968,
22209,Samuel Huff,Rangers,catcher,26,22,3.25,1.0833333333333333,3.25,0,0.237,-3.1835301214033342,-7.5640711577456505,
sa829822,Stuart Fairchild,Diamondbacks,of,28,24,3.230769230769231,1.076923076923077,3.230769230769231,0,0.237,-3.1854506818589488,-7.569358347705813,
18083,Austin Allen,Athletics,catcher,38,32,4.222222222222222,1.0555555555555556,4.222222222222222,0,0.233,-3.1996909913639033,-7.6085610821076894,
sa736690,Luis Barrera,Athletics,of,14,12,1.076923076923077,0,1.076923076923077,0,0.248,-3.1996944818333724,-7.608570691164816,
sa914242,Omar Estevez,NA,ss,49,42,5.326086956521739,1.065217391304348,4.260869565217392,0,0.23,-3.2216193246927727,-7.668928493860106,
sa828682,Forrest Wall,Blue Jays,of,21,18,2.1,0,2.1,1.05,0.234,-3.222614470374976,-7.6716680713852305,
sa918048,Luke Raley,Dodgers,of,49,28,4.741935483870968,1.5806451612903225,4.741935483870968,0,0.228,-3.223356985424497,-7.673712171639206,
18872,Jahmai Jones,Angels,2b,28,24,3.230769230769231,0,2.153846153846154,1.076923076923077,0.231,-3.238788591830687,-7.716194476333895,
15156,Ian Miller,NA,of,28,24,3.230769230769231,0,2.153846153846154,1.076923076923077,0.231,-3.238788591830687,-7.716194476333895,
sa3008377,Cal Raleigh,NA,catcher,45,39,5.232558139534883,2.0930232558139537,5.232558139534883,0,0.223,-3.2501795613866533,-7.747553145464437,
16947,Derek Hill,Tigers,"dh, of",21,19,2.1,0,2.1,1.05,0.232,-3.2645756222058657,-7.787184654072622,
9308,Josh Phegley,NA,catcher,64,53,6.620689655172414,2.206896551724138,6.620689655172414,0,0.217,-3.2665137501988215,-7.7925202064297,
sa881850,Ronaldo Hernandez,Rays,catcher,64,57,6.295081967213115,2.098360655737705,6.295081967213115,1.0491803278688525,0.209,-3.269965101692134,-7.802021574070113,
sa873982,Nick Banks,NA,of,21,18,2.1,0,2.1,0,0.24,-3.2937962687329465,-7.867627375100114,
19267,Will Craig,NA,1b,35,19,3.333333333333333,1.6666666666666665,3.333333333333333,0,0.229,-3.2967361414905016,-7.875720671867973,
13473,Dwight Smith Jr.,NA,of,14,12,2,0,2,0,0.24,-3.3010042135864186,-7.8874704232849675,
sa829712,DJ Peters,Dodgers,of,77,37,9.166666666666666,1.8333333333333333,9.166666666666666,0,0.208,-3.3029699383503512,-7.892881947929205,
13356,Bubba Starling,NA,of,28,24,3.230769230769231,1.076923076923077,3.230769230769231,0,0.231,-3.3113341373516167,-7.915908095767983,
sa873287,Zack Short,Tigers,ss,49,40,5.326086956521739,1.065217391304348,4.260869565217392,1.065217391304348,0.216,-3.3154261154866123,-7.9271730708690304,
sa873978,Connor Wong,Red Sox,catcher,32,28,3.096774193548387,1.032258064516129,4.129032258064516,0,0.229,-3.328536987499415,-7.96326653029251,
12225,Scott Schebler,NA,of,49,41,5.326086956521739,2.130434782608696,5.326086956521739,0,0.218,-3.345221970638382,-8.009199307404492,
15988,Deivy Grullon,Reds,catcher,26,22,3.25,1.0833333333333333,3.25,0,0.229,-3.3513747287268916,-8.02613748849521,
sa875055,Ryan McKenna,Orioles,of,14,12,1.076923076923077,0,1.076923076923077,0,0.24,-3.36753908915693,-8.070637021914376,
18054,Sam Haggerty,Mariners,of,42,36,4.097560975609756,1.024390243902439,3.0731707317073167,1.024390243902439,0.218,-3.3715741513133786,-8.081745310674481,
16411,Richard Urena,Blue Jays,"2b, ss",28,24,3.230769230769231,0,2.153846153846154,0,0.234,-3.3779650731619304,-8.099339142586965,
3448,Jeff Mathis,NA,catcher,96,79,8.827586206896552,2.206896551724138,7.724137931034482,1.103448275862069,0.193,-3.444649830506583,-8.282918356924009,
7949,Tim Beckham,NA,ss,14,12,1.076923076923077,0,2.153846153846154,0,0.234,-3.4536319731394056,-8.307645667230839,
sa917932,Blake Rutherford,White Sox,of,7,6,1,0,1,0,0.234,-3.4989671176138075,-8.432450653195662,
sa919320,Alex De Goti,NA,ss,14,12,1.076923076923077,0,1.076923076923077,0,0.233,-3.514403120565043,-8.47494506132024,
9284,Chris Herrmann,NA,catcher,64,52,6.4,2.1333333333333333,6.4,0,0.205,-3.5403207480679004,-8.546294765269282,
7087,Caleb Joseph,NA,catcher,64,55,5.333333333333333,1.0666666666666667,6.4,0,0.211,-3.5408374484958047,-8.547717211153161,
sa876186,Nick Maton,Phillies,ss,28,24,3.230769230769231,0,2.153846153846154,0,0.225,-3.5667902564009335,-8.619163764680222,
17839,Luis Alexander Basabe,Giants,of,28,17,2.9473684210526314,0,2.9473684210526314,0,0.224,-3.568407634884852,-8.623616312506538,
sa736940,Jose Siri,NA,of,35,30,3.181818181818182,1.0606060606060606,3.181818181818182,1.0606060606060606,0.209,-3.578739694862624,-8.65205986585711,
sa918429,Jack Kruger,NA,catcher,19,17,2.111111111111111,0,2.111111111111111,0,0.226,-3.586723448787676,-8.674038670780195,
sa857820,Kramer Robertson,NA,ss,21,17,2.1,0,2.1,0,0.226,-3.5875243315491727,-8.676243453911844,
sa828871,Troy Stokes Jr.,Tigers,of,14,12,1.076923076923077,0,1.076923076923077,0,0.228,-3.619306000142267,-8.763736518038716,
13355,Luke Maile,Brewers,catcher,77,62,6.6,1.0999999999999999,6.6,1.0999999999999999,0.194,-3.636389934860469,-8.810767585380589,
sa738419,Stephen Wrenn,Astros,of,21,18,2.1,0,2.1,1.05,0.214,-3.6422259886838715,-8.826833898259133,
sa875573,P.J. Higgins,NA,catcher,19,16,2.111111111111111,0,2.111111111111111,0,0.223,-3.6496651765340102,-8.84731354481128,
13167,Robel Garcia,Mets,2b,28,10,2.5454545454545454,2.5454545454545454,2.5454545454545454,0,0.211,-3.657912634732846,-8.870018312088074,
sa3004977,Greg Deichmann,Athletics,of,28,24,3.230769230769231,1.076923076923077,3.230769230769231,1.076923076923077,0.204,-3.6756914779910472,-8.918962421763593,
12384,Beau Taylor,Indians,catcher,64,51,6.508474576271187,1.0847457627118644,5.423728813559322,0,0.204,-3.6809819302839895,-8.933526725722986,
15271,Austin Wynns,NA,catcher,13,11,1.0833333333333333,0,1.0833333333333333,0,0.225,-3.6817856801415836,-8.93573940180154,
18551,Ali Sanchez,Mets,catcher,13,11,1.0833333333333333,0,1.0833333333333333,0,0.224,-3.7027662560570285,-8.993497693145235,
14111,Eric Haase,Tigers,catcher,32,27,3.2,1.0666666666666667,4.266666666666667,0,0.207,-3.7785292423649883,-9.202068737804796,
14735,Brett Phillips,Rays,of,28,23,3.230769230769231,1.076923076923077,3.230769230769231,1.076923076923077,0.198,-3.8015749334837152,-9.265512169825762,
sa827167,Patrick Mazeika,Mets,catcher,6,5,1,0,1,0,0.217,-3.855636908176369,-9.414341606038478,
18887,Seby Zavala,White Sox,catcher,19,16,2.111111111111111,1.0555555555555556,2.111111111111111,0,0.207,-3.8973536898498784,-9.529185452057316,
sa829382,KJ Harrison,NA,catcher,21,8,2.625,0,2.625,0,0.209,-3.9063524116310058,-9.553958403784184,
sa3002857,Tucupita Marcano,Padres,ss,21,18,2.1,0,1.05,0,0.209,-3.982989929334172,-9.764936981931726,
17723,Skye Bolt,Athletics,of,14,12,1.076923076923077,0,1.076923076923077,0,0.209,-4.017936942535718,-9.861144053568921,
sa738510,Corey Ray,Brewers,of,14,12,1.076923076923077,0,1.076923076923077,0,0.206,-4.080878670282051,-10.034418927600008,
sa3006714,Nick Fortes,NA,catcher,13,11,1.0833333333333333,0,1.0833333333333333,0,0.188,-4.458066989013039,-11.072796181518274,
