playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
sa549286,Ryan Casteel,NA,catcher,221.5,206,11.024886877828054,4.009049773755656,15.033936651583709,0.2505656108597285,0.2155,-4.190933971844631,-7.077284483908975,-13.921893642278466,,NA,NA
sa3007015,Jake McCarthy,Diamondbacks,of,138,127.5,6.5236363636363635,0.5018181818181818,5.018181818181818,4.014545454545455,0.2205,-4.20019724989073,-14.10839969621832,-27.75296661877574,,NA,NA
18054,Sam Haggerty,Mariners,of,80.5,99.16666666666667,8.635137168902649,1.608458271222719,5.902222365554408,3.4110886557351985,0.21633333333333332,-4.20177110065125,-14.113686237366403,-27.76336589886212,,735.16,NA
sa3004615,Jeter Downs,NA,ss,49,154.6,5.797413349663196,1.6129259032455603,5.796573178199633,1.264056338028169,0.2404,-4.203019515378246,-14.117879643748822,-27.771614847705084,drafted,565.13,0
sa3004621,Jake Meyers,NA,of,249.5,227,12.024096385542169,2.505020080321285,9.769578313253012,2.2545180722891565,0.21050000000000002,-4.204528504212053,-14.122948314655893,-27.781585550089083,,NA,NA
sa917182,Eduardo Diaz,NA,of,213.5,200,10.524647887323942,2.004694835680751,8.770539906103288,2.255281690140845,0.2165,-4.209803464831695,-14.140666828424658,-27.816440057456823,,NA,NA
21524,Joey Bart,Giants,catcher,77,152.8,8.66420037584253,2.0357292975004553,8.290544827850699,0.36965838598644285,0.2372,-4.209908800880754,-7.141020650636858,-14.047270562814806,drafted,465.98,7
sa3004179,Mat Batten,Padres,ss,193.5,174,9.775259067357513,1.0025906735751295,7.7700777202072535,2.005181347150259,0.2255,-4.214754209142635,-14.157296304465179,-27.84915229296033,,NA,NA
14735,Brett Phillips,Rays,of,109,116.5,12.68978967818617,2.910788066325169,11.003817249095544,2.985720539774788,0.1985,-4.216244306680691,-14.162301519792578,-27.858998170373226,,748.66,NA
sa917954,Mario Feliciano,Brewers,catcher,258,239,14.027184466019417,4.50873786407767,16.281553398058254,0.25048543689320385,0.20500000000000002,-4.218015200756561,-7.168249926487708,-14.10083391514488,,NA,NA
16524,Ryan McBroom,Royals,"1b, of",67,136,7.25700606281449,2.4190020209381635,7.528590771309856,0.024118070554355654,0.242,-4.219689561895832,-14.173874080493613,-27.88176282814768,,736.11,NA
sa873997,Casey Golden,NA,of,216.5,193,12.528935185185185,4.510416666666666,11.52662037037037,2.5057870370370368,0.1955,-4.2222352102994805,-14.18242487537965,-27.898583298941386,,NA,NA
3395,Cliff Pennington,NA,2b,300.5,269.5,13.772916666666665,2.754583333333333,14.27375,0.75125,0.211,-4.227507709213221,-14.200135120315139,-27.93342154049168,,NA,NA
sa3002834,Brock Lundquist,Blue Jays,of,227,205,11.274834437086092,3.006622516556291,11.525386313465784,1.2527593818984548,0.21450000000000002,-4.228247423472934,-14.202619809441892,-27.938309231220437,,NA,NA
sa737020,Luis Liberato,Mariners,of,232,214,11.524838012958963,3.0064794816414686,11.274298056155509,1.2526997840172784,0.2145,-4.228764949075201,-14.204358170193878,-27.94172880175714,,NA,NA
sa875053,Kade Scivicque,NA,catcher,171,161,8.52492668621701,2.005865102639296,8.52492668621701,0,0.2395,-4.229753954837473,-7.207680225746495,-14.178398189099408,,NA,NA
sa3005308,Diosbel Arias,NA,ss,263,240,12.523809523809524,1.2523809523809526,9.267619047619046,1.0019047619047619,0.2255,-4.230334338922772,-14.209629727202133,-27.952098606187782,,NA,NA
sa829857,Bryson Brigman,NA,ss,257,234.5,11.021442495126704,0.7514619883040935,7.264132553606237,2.003898635477583,0.22449999999999998,-4.231826007330985,-14.214640219058875,-27.961954863186303,,NA,NA
16426,Thairo Estrada,Yankees,2b,72.5,121.83333333333333,7.698257476018464,1.6817847980832885,7.088229744904281,0.8992944976143294,0.23633333333333334,-4.236555460636254,-14.230526381923505,-27.99320490976676,,NA,NA
sa969091,Lazaro Armenteros,NA,of,264,238.5,13.275142314990513,4.50853889943074,13.776091081593929,3.7571157495256164,0.178,-4.245371605303747,-14.260139679906576,-28.0514579284005,,NA,NA
sa3004295,Ryan Dorow,NA,ss,250,224.5,12.274549098196394,2.50501002004008,10.02004008016032,1.7535070140280562,0.21150000000000002,-4.259526292754381,-14.307685063193938,-28.144985576019156,,NA,NA
sa917352,Aramis Ademan,Cubs,ss,250.5,224,12.024000000000001,2.2544999999999997,11.272499999999999,3.0060000000000002,0.1995,-4.2596342964655705,-14.308047846043287,-28.14569921473968,,NA,NA
10951,Greg Garcia,NA,"2b, 3b",105,188.66666666666666,11.026180840328562,1.0661737043007653,8.427856307764888,0.8606134085100942,0.23,-4.261604568800405,-14.31466596132608,-28.15871786578993,,750.75,NA
17807,Drew Jackson,Mets,of,300.5,269,14.023333333333333,3.5058333333333334,14.524166666666666,2.2537499999999997,0.192,-4.263466736708257,-14.320920955456685,-28.171022212636146,,NA,NA
16925,Aramis Garcia,Rangers,"1b, catcher",128.66666666666666,169.16666666666666,12.511025252799218,4.042417091328142,13.925754802197966,0.14201618837380425,0.21216666666666667,-4.267196022674054,-7.3334475711979845,-14.425798107956457,,750.19,NA
7125,Alberto Rosario,NA,catcher,268.6666666666667,251,14.740261969286362,1.6309304426377598,12.417642276422765,0.14925925925925926,0.22033333333333333,-4.272945577118285,-7.352760238520094,-14.463788512470847,,NA,NA
sa917927,Will Benson,NA,of,230.5,205,12.026086956521738,4.259239130434783,12.276630434782609,3.507608695652174,0.1845,-4.275892830557398,-14.362660018709239,-28.253128110830794,,NA,NA
21646,Rafael Marchan,Phillies,catcher,148.33333333333334,137,8.686186186186188,0.6681681681681682,7.182807807807809,1.0022522522522523,0.23533333333333334,-4.284515603233452,-7.391623783067368,-14.540237909832117,,750.86,NA
sa917996,Khalil Lee,Royals,of,49,135.4,5.791490118577076,1.0717808519982432,4.453146684233641,2.224485946420729,0.2324,-4.28556984745018,-14.395164973612008,-28.31706937616106,,728.07,NA
sa3006664,Orlando Martinez,NA,of,206.5,193,10.274878640776699,2.7566747572815533,10.024271844660195,1.2530339805825244,0.217,-4.287175630135108,-14.400558773616238,-28.327679647679375,,NA,NA
sa657479,Malquin Canelo,Orioles,ss,247.5,226,11.272773279352228,1.5030364372469636,8.2667004048583,2.5050607287449393,0.212,-4.291493648845703,-14.415062933835479,-28.356211124180273,,NA,NA
sa3006218,Ryan Fitzgerald,Red Sox,ss,246.5,226.5,11.272865853658537,1.252540650406504,9.26880081300813,1.503048780487805,0.22,-4.295562198421079,-14.42872913096343,-28.383094223671655,,NA,NA
sa918131,Tyler Neslony,Braves,of,203,187,9.523456790123458,1.7543209876543209,8.771604938271604,1.2530864197530864,0.224,-4.296549343303438,-14.432044935848248,-28.389616821858848,,NA,NA
18126,LaMonte Wade Jr.,Twins,of,61.5,111.16666666666667,6.989857933626775,1.0591377561331763,5.305650599478795,0.8823154722039851,0.24,-4.305473093433845,-14.462019678970666,-28.44858084777214,,NA,NA
3878,Chris Stewart,NA,catcher,300.5,274,12.77125,2.0033333333333334,13.021666666666667,0.2504166666666667,0.2185,-4.308233486443123,-7.471291797772859,-14.69695474521482,,NA,NA
13267,Nolan Fontana,NA,2b,300.5,255.5,15.77625,3.5058333333333334,15.525833333333333,0.2504166666666667,0.203,-4.310076603603077,-14.477482800726396,-28.478998720184972,,NA,NA
sa3004934,Riley Delgado,NA,ss,271,254.5,11.020332717190389,0.25046210720887246,7.263401109057301,0.25046210720887246,0.238,-4.3195092092339875,-14.509166781858744,-28.541325028600493,,NA,NA
19287,Adolis Garcia,Rangers,of,90.5,124.16666666666667,9.581189848755738,3.433961179456421,9.958921863223559,1.635645955173052,0.2105,-4.3220601512025505,-14.517735357750098,-28.55818047683017,,750.85,NA
20503,William Contreras,Braves,catcher,64,116.4,6.415674247217776,1.6914608999888339,6.7977637994565825,0,0.2428,-4.324645804821264,-7.526420529554787,-14.805399776956397,,724.51,NA
sa3004065,Jancarlos Cintron,Diamondbacks,ss,211,198,10.274346793349169,1.5035629453681711,8.26959619952494,1.002375296912114,0.2255,-4.325206562298675,-14.528304105528287,-28.57897051047013,,NA,NA
sa3004978,Robbie Glendinning,Pirates,ss,195,174.5,9.273778920308484,2.005141388174807,8.27120822622108,1.5038560411311053,0.22049999999999997,-4.329266249790342,-14.541940535049703,-28.605795053398875,,NA,NA
sa3004165,Bligh Madris,Pirates,of,246,224,11.022403258655803,2.0040733197556007,10.270875763747453,0.5010183299389002,0.22299999999999998,-4.329802113569671,-14.543740493463964,-28.60933579415345,,NA,NA
sa914314,Jeison Guzman,NA,ss,223,208.5,9.270786516853933,1.002247191011236,7.51685393258427,3.257303370786517,0.21,-4.332060881558128,-14.551327661329235,-28.62426069145079,,NA,NA
sa3004170,Austin Listi,NA,of,77,150.4,8.66775956284153,2.6394656952034,8.851092896174864,0.15678506375227685,0.2298,-4.333948045189945,-14.557666615722516,-28.636730198514854,,NA,NA
sa736945,Michael Beltre,Yankees,of,217,193,10.524249422632796,1.2528868360277137,8.018475750577368,2.004618937644342,0.217,-4.336836963550531,-14.567370449256037,-28.65581883889426,,NA,NA
3298,Charlie Culberson,NA,of,77,175.83333333333334,7.813496374439644,2.079941922451041,7.8395720716507995,0.6893976987199871,0.23016666666666669,-4.340326012894019,-14.579090113778708,-28.678872868074343,,NA,NA
17588,Blake Trahan,Reds,"2b, ss",300.5,275,12.520833333333332,2.0033333333333334,12.77125,1.0016666666666667,0.21100000000000002,-4.342642203945917,-14.5868701648546,-28.694177190495793,,NA,NA
13325,Deven Marrero,NA,3b,300.5,277.5,13.021666666666667,3.5058333333333334,14.27375,1.0016666666666667,0.2015,-4.343585865269648,-14.590039909116827,-28.700412469378858,,NA,NA
sa829783,Quinn Brodey,NA,of,243,223.5,10.521649484536082,2.254639175257732,10.521649484536082,2.254639175257732,0.20600000000000002,-4.344787130127047,-14.594074939792982,-28.708349873625426,,NA,NA
13006,Mitch Walding,NA,3b,300.5,261,15.525833333333333,4.006666666666667,15.77625,0,0.2015,-4.34633686053452,-14.5992804610362,-28.71858977754132,,NA,NA
sa915593,Tyler Friis,NA,ss,171,153.5,8.023460410557185,1.002932551319648,6.017595307917889,2.5073313782991202,0.2205,-4.351678413988782,-14.61722265913973,-28.75388429965273,,NA,NA
19318,Matt Thaiss,Angels,3b,76,135.16666666666666,8.834418140345516,2.451326961647487,8.29746072171915,0.23603657324587554,0.22966666666666669,-4.352157315225279,-14.618831281225201,-28.757048658191017,,NA,NA
12758,Breyvic Valera,Blue Jays,2b,44.5,98.83333333333333,4.586467509709197,0.4120822000297704,4.159029892150096,0.2876581550494594,0.25166666666666665,-4.353049574572056,-14.621828367016196,-28.762944296513016,,NA,NA
sa829044,Trace Loehr,NA,ss,233,219,10.021505376344086,1.0021505376344086,7.766666666666667,2.0043010752688173,0.2185,-4.353295283659518,-14.622653700163347,-28.764567828860798,,NA,NA
12284,Kevan Smith,NA,catcher,51,162.5,4.922037259615385,0.9581650641025641,5.3277283653846155,0.06153645833333333,0.24883333333333332,-4.35443645505696,-7.626486877806972,-15.00224265655316,,750.64,NA
sa3007646,Clayton Daniel,NA,ss,131.5,119.5,6.5248091603053435,0.5019083969465649,5.270038167938931,0.5019083969465649,0.244,-4.357055224608306,-14.635283285533667,-28.78941178485429,,NA,NA
6564,Bobby Wilson,NA,catcher,300.5,276.5,13.772916666666665,4.006666666666667,15.275416666666667,0.2504166666666667,0.2025,-4.3584445916497065,-7.639950148630497,-15.028726574913154,,NA,NA
sa3002883,Zach Jarrett,NA,of,227,213,10.52317880794702,2.254966887417219,9.771523178807946,0.7516556291390728,0.21999999999999997,-4.36077572387393,-14.64778038688058,-28.813995128392914,,NA,NA
sa603087,Hunter Cole,NA,of,157,144,8.527156549520766,2.5079872204472844,8.777955271565494,0.2507987220447284,0.2285,-4.362181288740741,-14.652501658230502,-28.823282452894194,,NA,NA
sa3004066,Robbie Podorsky,Padres,of,107,97,4.772300469483568,0.2511737089201878,3.5164319248826295,2.762910798122066,0.23049999999999998,-4.36320930326211,-14.655954743621043,-28.83007509881003,,NA,NA
sa3003295,Jose Devers,Marlins,ss,209.5,194,9.02153110047847,0,5.26255980861244,3.007177033492823,0.219,-4.365785280461192,-14.664607412476997,-28.84709596829865,,NA,NA
sa3004968,Tristen Lutz,NA,of,262.5,238,13.776240458015266,4.007633587786259,14.026717557251908,1.0019083969465647,0.1975,-4.368246645232709,-14.672875099904214,-28.863359531716373,,NA,NA
sa827960,Luis Carpio,NA,ss,231.5,211.5,10.773268398268398,1.753787878787879,9.270021645021645,1.2527056277056277,0.2175,-4.370716097802183,-14.681169954123716,-28.879676535573523,,NA,NA
sa3006683,Luke Morgan,Rockies,of,176.5,159.5,8.774857954545453,0.7521306818181818,5.515625,2.5071022727272725,0.22,-4.3752704241347296,-14.696467868108172,-28.909769423873346,,NA,NA
sa738930,Taylor Snyder,NA,ss,190,176,8.773087071240106,2.2559366754617414,8.271767810026386,2.5065963060686016,0.20900000000000002,-4.379007968761096,-14.709022224566693,-28.934465395295742,,NA,NA
19909,Anderson Tejeda,Rangers,ss,56,116,5.954512018246033,1.9212559648365273,6.288405575669003,1.380089680140831,0.2286,-4.379416382682088,-14.710394080814398,-28.93716400615651,,599.99,NA
12325,Jace Peterson,NA,"2b, of",70,180.33333333333334,7.42658136744294,1.280556675960425,6.690629087727141,1.318377188780938,0.2285,-4.379934360136492,-14.712133959330949,-28.940586562323777,,NA,NA
sa829382,KJ Harrison,NA,catcher,254,229.5,13.276134122287969,4.007889546351085,14.27810650887574,0.2504930966469428,0.20400000000000001,-4.381158933166558,-7.7162472818102525,-15.178812469546095,,NA,NA
sa548175,Matt Lipka,NA,of,189.5,173.5,8.271825396825397,1.2533068783068781,7.51984126984127,3.2585978835978833,0.20800000000000002,-4.3878326476030285,-14.738664188713969,-28.99277480381886,,NA,NA
sa873960,Ryan Noda,NA,of,243,206.5,13.778350515463918,3.7577319587628866,13.778350515463918,2.004123711340206,0.189,-4.388421277017368,-14.740641386106466,-28.996664195558125,,NA,NA
sa736824,Ray-Patrick Didder,NA,"of, ss",225.5,197,10.272777777777778,1.5033333333333334,6.765,4.760555555555555,0.1915,-4.3888730523107755,-14.742158892555105,-28.99964931837288,,NA,NA
sa3007044,Greyson Jenista,Braves,of,238,215.5,11.273684210526316,2.7557894736842106,11.52421052631579,0.751578947368421,0.21200000000000002,-4.395756579204534,-14.765280556362521,-29.045132489932712,,NA,NA
sa828445,Yohel Pozo,Rangers,catcher,212.5,201.5,9.772995283018867,1.7541273584905661,8.77063679245283,0.5011792452830188,0.22549999999999998,-4.397482677991494,-7.771078496352679,-15.28667224809141,,NA,NA
sa876186,Nick Maton,Phillies,ss,173.33333333333334,156,10.955568304965896,1.0441767068273091,10.839548670873972,0.9281570727353861,0.21866666666666668,-4.401914171684623,-14.785963817339796,-29.085819021632236,,NA,NA
19938,Aaron Whitefield,NA,of,195,180.5,7.769922879177377,1.0025706940874035,5.764781491002571,5.012853470437018,0.1965,-4.403251130822703,-14.790454643073764,-29.09465303111376,,NA,NA
sa828886,Jermaine Palacios,NA,ss,207.5,192.5,8.019323671497585,1.002415458937198,7.016908212560386,2.255434782608696,0.2185,-4.404181256484423,-14.79357892124989,-29.100798872583866,,NA,NA
sa918279,Brady Policelli,NA,"catcher, of",193.5,179,9.273963730569948,2.005181347150259,8.772668393782384,2.506476683937824,0.207,-4.405793016457438,-7.7989927988753625,-15.34158313258429,,NA,NA
sa3006673,Owen Miller,NA,ss,21,123.4,2.091851851851852,0.16425925925925924,2.002962962962963,0.029629629629629627,0.2604,-4.406208776479864,-14.800389330567809,-29.114195789777177,,747.67,NA
3648,Rene Rivera,NA,catcher,96,189,9.984291725105189,3.8883403459560544,11.857559607293126,0.20057971014492754,0.2135,-4.406259194223488,-7.800558683014043,-15.344663420296959,,NA,NA
sa827360,Taylor Gushue,NA,catcher,186,170,9.525606469002694,3.0080862533692723,10.277628032345014,0,0.222,-4.41344534129839,-7.824696843480473,-15.392146166468594,,NA,NA
sa917354,Miguel Amaya,Cubs,catcher,233,203,13.77956989247312,3.758064516129032,15.533333333333333,0.25053763440860216,0.2,-4.421835722096947,-7.852880007000377,-15.447585933786005,,NA,NA
sa3008376,Trevor Larnach,NA,of,28,134.4,3.1087376502969724,0.9316844270606982,3.032299232217876,0.07643841807909604,0.2526,-4.423336012501278,-14.857919460013008,-29.227364667640373,drafted,697.43,0
9787,Steven Baron,NA,catcher,277.3333333333333,252.33333333333334,15.76958152958153,2.7413179413179414,13.9226936026936,0.15407407407407406,0.20433333333333334,-4.42338884322237,-7.858096917614438,-15.457848242002576,,NA,NA
2616,Zack Cozart,NA,ss,70,203.8,7.625764596848934,1.833781278962002,7.392591906085882,0.3275532900834106,0.2314,-4.425993960683415,-14.866847468174146,-29.24492716358629,,NA,NA
sa917944,Brandon Marsh,Angels,of,49,143.6,5.536993169177755,1.0107496170525698,4.911461333901687,1.2007097644883473,0.2346,-4.428650995393309,-14.875772407995697,-29.26248362372886,drafted,NA,3
sa3008479,Michael Stefanic,Angels,ss,234.5,217,10.772970085470087,1.0021367521367521,7.265491452991453,1.5032051282051282,0.2185,-4.439460582522226,-14.912081649369975,-29.333908390925064,,NA,NA
sa857231,Brian Serven,NA,catcher,163.5,146.5,8.776840490797547,2.2569018404907975,7.523006134969325,0.25076687116564417,0.22749999999999998,-4.441697286678731,-7.919594705153982,-15.578821993913717,,NA,NA
sa873988,Camden Duzenack,Diamondbacks,ss,227,207,11.525386313465784,3.2571743929359824,10.773730684326711,2.0044150110375276,0.1975,-4.4419276176991715,-14.920368383604155,-29.3502094217671,,NA,NA
sa917942,Ben Rortvedt,Twins,catcher,201,181.5,10.275561097256858,2.506234413965087,9.273067331670823,0,0.223,-4.445073891074238,-7.9309366687793945,-15.601133038728516,,NA,NA
sa659238,Elier Hernandez,NA,of,239.5,223.5,10.02092050209205,1.5031380753138075,8.517782426778243,1.2526150627615062,0.21750000000000003,-4.445854346016573,-14.93355820524927,-29.376155431782866,,NA,NA
sa829062,Chris Rabago,NA,catcher,153.5,137,7.273692810457516,1.0032679738562091,5.51797385620915,2.508169934640523,0.218,-4.448744846890995,-7.943267354423102,-15.625389022002663,,NA,NA
18083,Austin Allen,Athletics,catcher,72.5,103.66666666666667,7.135962026625136,2.198894597103439,8.7631086562489,0,0.23016666666666666,-4.44947533292761,-7.945721046086594,-15.630215736888541,,729.79,NA
sa739013,Dominic Miroglio,NA,catcher,169,156,7.77299703264095,1.002967359050445,6.519287833827893,0.2507418397626113,0.2355,-4.450748606767087,-7.949997953855756,-15.638628943283662,,NA,NA
sa917669,Julio Rodriguez,NA,catcher,194,185,8.772609819121447,2.5064599483204133,9.27390180878553,0,0.2245,-4.466353664611125,-8.002415109586247,-15.741739969662465,drafted,NA,5
18795,Ramon Urias,Orioles,"2b, ss",42,115.6,4.487325212228935,1.069159851701572,4.339318832643608,0.14800637958532695,0.2444,-4.473760063679996,-15.027293093203788,-29.560543546128233,,741.63,NA
sa3006791,Connor Kopach,Mariners,ss,232.5,211,10.522629310344827,2.2548491379310347,9.019396551724139,3.758081896551724,0.189,-4.47474289269646,-15.030594401159664,-29.56703762706374,,NA,NA
15481,Engelb Vielma,NA,"2b, ss",300.5,275.5,12.02,1.5025,12.270416666666666,0.75125,0.2105,-4.477984798385286,-15.04148391384543,-29.588458644937496,,NA,NA
17423,Yermin Mercedes,White Sox,dh,32,91.4,3.993922393641889,1.1180458158017765,4.093922393641889,0.03333333333333333,0.2462,-4.479842190341178,-15.047722865624884,-29.60073143449546,,749.4,NA
sa877497,Arquimedes Gamboa,NA,ss,249.5,220.5,10.771586345381527,1.2525100401606426,8.01606425702811,4.258534136546185,0.1895,-4.48221661067563,-15.055698507989336,-29.61642050916516,,NA,NA
11615,Brandon Drury,Mets,"2b, 3b, of",84,196,8.324773395835226,2.5276754431446418,9.093341399513852,0.05941580756013746,0.22416666666666668,-4.482831628401591,-15.057764343325603,-29.620484262699353,,750.3,NA
sa923039,Jefrey Ramos,NA,of,229,216.5,10.522975929978118,2.7560175054704596,11.525164113785559,0.25054704595185995,0.2135,-4.484638914746862,-15.063834991108932,-29.63242597748719,,NA,NA
11155,Elliot Soto,NA,"2b, ss",180.5,164.5,9.025,0.7520833333333333,6.267361111111112,1.0027777777777778,0.2265,-4.484670852912341,-15.063942270928745,-29.63263701015725,,NA,NA
sa877500,Rodolfo Duran,NA,catcher,180.5,172,9.777083333333334,3.5097222222222224,12.284027777777776,0,0.21250000000000002,-4.4879719956076665,-8.07503075983274,-15.884583932173099,,NA,NA
sa736917,Victor Acosta,NA,of,220,204,9.772209567198177,1.2528473804100229,7.767653758542141,0.7517084282460137,0.2225,-4.49228225200433,-15.08950884655564,-29.682929625564213,,NA,NA
sa829058,Jamie Ritchie,NA,catcher,168.5,148,9.277529761904761,1.253720238095238,6.519345238095238,0.5014880952380952,0.22749999999999998,-4.497769867592846,-8.107941665181983,-15.949323752224839,,NA,NA
16852,John Nogowski,Cardinals,1b,35,90,3.845179490771393,0.5232845064515887,3.688072258851194,0.017456359102244388,0.2488,-4.498078213010054,-15.108977392823217,-29.721226663237804,,NA,NA
sa917362,Rodolfo Castro,Pirates,ss,215.5,199.5,10.524418604651162,2.255232558139535,10.023255813953488,1.252906976744186,0.20850000000000002,-4.498610076285515,-15.110763913604865,-29.724740970507543,,NA,NA
14267,Alfredo Gonzalez,NA,catcher,300.5,270,13.021666666666667,2.2537499999999997,13.021666666666667,0.2504166666666667,0.20800000000000002,-4.498855121950502,-8.111587018325876,-15.956494612584235,,NA,NA
sa829749,Riley Adams,Blue Jays,catcher,211,188.5,10.524940617577197,2.505938242280285,9.522565320665082,0.7517814726840856,0.2125,-4.506319869693577,-8.136660994266766,-16.005818223501922,,NA,NA
9362,Adam Moore,NA,catcher,300.5,276.5,13.272083333333333,3.2554166666666666,14.524166666666666,0.2504166666666667,0.2005,-4.508389051535009,-8.1436113451018,-16.019490422962303,,NA,NA
sa918457,Taylor Kohlwey,NA,of,181,159.5,8.774238227146816,1.2534626038781163,7.5207756232686975,1.5041551246537397,0.217,-4.510585575227348,-15.150989435308023,-29.803869545334486,,NA,NA
sa3005360,Joe Dunand,NA,ss,269.5,244,12.022304832713754,2.003717472118959,11.020446096654275,0.2504646840148699,0.21350000000000002,-4.513348440659595,-15.16026985894194,-29.82212528608935,,NA,NA
5277,Tuffy Gosewisch,NA,catcher,280,253.66666666666666,16.210320781032078,3.584286378428638,15.660994886099488,0.15555555555555556,0.19233333333333333,-4.524889132927238,-8.199034871534458,-16.128515352231403,,NA,NA
sa492636,Martin Cervenka,NA,catcher,183.5,169.5,9.024590163934427,2.5068306010928962,9.525956284153006,0.2506830601092896,0.2185,-4.526992379748088,-8.20609964612549,-16.14241263736762,,NA,NA
sa943817,Jerar Encarnacion,Marlins,of,237.5,223,10.772679324894515,2.755801687763713,11.023206751054852,1.00210970464135,0.205,-4.5317117954844885,-15.221952092946502,-29.943461867002846,,NA,NA
sa736690,Luis Barrera,Athletics,of,42,110.6,4.202219346987246,0.7219149064939782,3.468662028850857,1.084425804488747,0.2364,-4.536991285348137,-15.239685820378094,-29.97834630152644,,NA,NA
sa876060,Griffin Conine,NA,of,193,175,13.284415584415584,3.509090909090909,15.28961038961039,0.7519480519480519,0.192,-4.542732191328183,-15.25896943763845,-30.0162795609775,,NA,NA
sa503239,Peter Mooney,NA,ss,185.5,166,9.275,1.0027027027027027,7.018918918918919,0.7520270270270271,0.223,-4.547718546787673,-15.275718530993943,-30.0492270985295,,NA,NA
sa915732,Ernie Clement,Indians,ss,7,122,0.9267326732673268,0.006930693069306931,0.8539603960396039,0.05198019801980198,0.258,-4.548869381044933,-15.279584166039049,-30.056831280625072,,NA,NA
19267,Will Craig,Pirates,1b,84,139.4,8.318007430851797,2.2692059997247833,8.9887051052704,0.3462721893491124,0.219,-4.563045921377304,-15.327202952829087,-30.15050332200938,,750.68,NA
sa600840,Jake Hager,NA,ss,195.5,179.5,9.524358974358975,2.5064102564102564,9.775,1.2532051282051282,0.20650000000000002,-4.56388062337293,-15.33000670433905,-30.156018647896,,NA,NA
sa828685,Jake Gatewood,NA,ss,233.5,215.5,11.524678111587983,3.758047210300429,12.025751072961373,1.002145922746781,0.196,-4.573512977186216,-15.362361636626282,-30.21966480019214,,NA,NA
sa3004723,Nick Allen,Athletics,ss,56,144.5,5.4029947216925915,0.599219664455716,4.054340800506481,1.1637997924012986,0.23125,-4.576548837617892,-15.372559046377248,-30.2397243660189,,NA,NA
sa829529,Jeren Kendall,NA,of,235,213.5,11.023454157782517,3.757995735607676,13.278251599147122,4.509594882729211,0.163,-4.57892471853464,-15.380539594815767,-30.255423091542895,,NA,NA
17736,Richie Martin Jr.,Orioles,ss,68.5,186.66666666666666,6.905137610895831,1.0954931741488976,5.212282963149663,1.4703122869049274,0.22166666666666668,-4.583156221368109,-15.394753149498664,-30.28338291102223,,NA,NA
19977,Tres Barrera,Nationals,catcher,54,100.5,7.24765043438094,0.6195391475829232,7.171345070797876,0.08169737239504682,0.23166666666666666,-4.589230194163797,-8.415155533207631,-16.553651415724914,,NA,NA
sa829152,Brian O'Keefe,Mariners,catcher,189,170,9.775862068965518,2.7572944297082227,9.525198938992043,0.5013262599469496,0.211,-4.590059747511052,-8.41794199048478,-16.559132721717265,,NA,NA
sa873260,Tyler Ramirez,Athletics,of,263,232.5,12.523809523809524,2.0038095238095237,10.52,1.0019047619047619,0.203,-4.593477927082371,-15.429423604503445,-30.35158398280384,,NA,NA
sa3007307,Brian Rey,Reds,of,161.5,149.5,8.024844720496894,1.7554347826086956,7.523291925465839,0.7523291925465839,0.219,-4.594113066113037,-15.431557027001052,-30.355780688641126,,NA,NA
16404,Domingo Leyba,NA,2b,21,182.5,2.0925547812218293,0.3313372859025033,2.0594684834616186,0.012750329380764163,0.25066666666666665,-4.597546017793203,-15.44308826031226,-30.37846405032991,,NA,NA
10619,David Freitas,Brewers,catcher,40.5,84,3.5459106762482153,0.27705636572177617,3.4330973057746776,0,0.246,-4.60056241514826,-8.4532202938802,-16.628529506439957,,NA,NA
sa918429,Jack Kruger,NA,catcher,219.5,205.5,9.521689497716894,1.5034246575342465,7.76769406392694,0.7517123287671232,0.2165,-4.606074123558187,-8.471734039933029,-16.664948334036,,NA,NA
sa857219,Gavin Collins,NA,catcher,197,182.5,9.524173027989823,2.2557251908396947,10.025445292620864,0.2506361323155216,0.214,-4.606342017715909,-8.47263389239913,-16.66671845509801,,NA,NA
12590,Taylor Featherston,NA,2b,300.5,275,13.272083333333333,3.2554166666666666,14.524166666666666,0.5008333333333334,0.1935,-4.608254583909696,-15.479058173617831,-30.449221317259155,,NA,NA
3256,Welington Castillo,Nationals,catcher,45,174.16666666666666,4.641046150512784,1.861427488083201,5.9278058645096054,0.0125,0.2325,-4.618717873382422,-8.514204206348174,-16.748492402547846,,749.09,NA
sa914200,Lucius Fox,Royals,ss,35,129,3.7514402617168625,0.14706139011300667,2.9142206930569015,1.3303303527520272,0.2342,-4.621243965952674,-15.522689313482509,-30.535049164093415,,750.82,NA
sa914242,Omar Estevez,NA,ss,49,126.4,5.25705888314584,1.0527443329617243,5.143005303874869,0.019797979797979797,0.2358,-4.622887389156761,-15.528209547427211,-30.54590814680541,,NA,NA
sa872803,Sandro Fabian,Giants,of,211,193,10.274346793349169,2.2553444180522564,10.02375296912114,1.002375296912114,0.205,-4.6278197700738195,-15.544777341102538,-30.578499045469936,,NA,NA
sa830277,Kungkuan Giljegiljaw,NA,catcher,196,182,9.524296675191815,2.757033248081841,9.524296675191815,0,0.214,-4.630100401672835,-8.552437948508459,-16.823702900742738,,NA,NA
